norm	energy
2.6813712132498674e-05	2.845
1.9743948028497384e-05	2.935
1.649289048187873e-05	3.025
1.4612696382968695e-05	3.115
1.056835634710383e-05	3.205
9.057936300966024e-06	3.295
7.64148775997488e-06	3.385
8.442919539640312e-06	3.475
6.1758888111427985e-06	3.565
6.131831709813876e-06	3.655
6.475629899374833e-06	3.745
8.374669232379322e-06	3.835
8.403701079497803e-06	3.925
7.164499605124752e-06	4.015
9.03170577242915e-06	4.105
5.783194879066505e-06	4.195
6.252288408823012e-06	4.285
4.728116435102767e-06	4.375
6.286668227779107e-06	4.465
5.79567348002094e-06	4.555
8.430950269337078e-06	4.645
8.890366516720758e-06	4.735
4.5569813362990905e-06	4.825
4.927010054396921e-06	4.915
4.924718066466514e-06	5.005
3.3613276326037606e-06	5.095
3.6646340353942053e-06	5.185
2.8772088486368126e-06	5.275
4.391448874658629e-06	5.365
3.1662539931936177e-06	5.455
2.5733931151951665e-06	5.545
1.7877760522495387e-06	5.635
2.066634583782315e-06	5.725
2.363166888911781e-06	5.815
1.8267907801315671e-06	5.905
2.8504689894487383e-06	5.995
3.2482562280370458e-06	6.085
3.58008514729477e-06	6.175
1.482763391777569e-06	6.265
1.2920699959677582e-06	6.355
2.209272632651272e-06	6.445
2.0384431322383165e-06	6.535
1.610656318294245e-06	6.625
1.5861065809063368e-06	6.715
9.67040640903573e-07	6.805
1.2402201356754536e-06	6.895
1.3713727783598188e-06	6.985
1.3957442500198068e-06	7.075
1.01988369596572e-06	7.165
1.14551010108455e-06	7.255
1.2764335449758746e-06	7.345
8.351494687749656e-07	7.435
1.0375574695624093e-06	7.525
1.185798155594582e-06	7.615
2.411909832231757e-07	7.705
2.532824928826973e-07	7.795
3.628726224484505e-07	7.885
5.930900767914916e-07	7.975
1.0829133640518956e-06	8.065
3.4155713469567115e-07	8.155
2.3900595472952153e-07	8.245
4.86589037625275e-07	8.335
3.997990946605533e-07	8.425
3.389086153094238e-07	8.515
8.645887804144077e-08	8.605
4.02906011632882e-07	8.695
2.6910484956226937e-07	8.785
1.8756355895817832e-07	8.875
5.629886353054878e-07	8.965
2.4178944673833734e-07	9.055
4.7082525397059105e-07	9.145
2.6031889582904494e-07	9.235
4.977433788865861e-07	9.325
4.1456968354539446e-07	9.415
3.2765240791787237e-07	9.505
2.2085086366744704e-07	9.595
3.1787325941480515e-07	9.685
2.1370495463109112e-07	9.775
1.8387345839022404e-07	9.865
3.3241464950660567e-07	9.955
1.2902618721559932e-07	10.45
1.840058843595364e-07	11.35
2.0136132629922476e-07	12.25
1.0876756056406288e-07	13.15
4.08635981458898e-08	14.05
5.7615483263904446e-08	14.95
1.1724791590656651e-07	15.85
7.295142917157916e-08	16.75
5.5863385823771565e-08	17.65
1.242817721996581e-07	18.55
7.111019886748602e-08	19.45
5.037789471033229e-08	20.35
3.7298283587479866e-08	21.25
1.0879302709662296e-07	22.15
5.102983794387011e-08	23.05
1.1927759855160416e-08	23.95
3.2383242803386184e-08	24.85
2.8522516467279428e-08	25.75
1.2600330980071888e-07	26.65
5.6118051149372275e-08	27.55
9.669897078384528e-08	28.45
2.3142202133313246e-08	29.35
1.6059704763031923e-08	30.25
7.503459153499294e-09	31.15
1.4456077207724258e-08	32.05
7.569417472829878e-08	32.95
9.007003235845882e-08	33.85
2.019164967090343e-08	34.75
1.0019297905108701e-08	35.65
6.13692501632589e-09	36.55
2.768212089279709e-10	37.45
2.0144791250992898e-09	38.35
3.669472676580619e-10	39.25
7.532491000617778e-10	40.15
1.7262234430518474e-09	41.05
4.674636716726617e-09	41.95
1.55842446001354e-10	42.85
7.292086933250707e-10	43.75
1.0670477142669715e-08	44.65
5.1579915047167645e-09	45.55
4.664959434353791e-09	46.45
1.9322476914628207e-08	47.35
5.619190409379649e-11	48.25
1.2419773264220986e-08	49.15
1.0929217113480037e-10	50.05
7.732403281214333e-11	50.95
7.569926803481081e-11	51.85
6.241847130473383e-11	52.75
9.967346178686157e-11	53.65
9.546893726119387e-11	54.55
8.604122690745561e-10	55.45
1.8311200906667794e-11	56.35
2.008010625829032e-11	57.25
4.1439141781747404e-11	58.15
8.214230077250875e-11	59.05
5.2723362359114823e-11	59.95
1.6642124362680746e-10	60.85
1.1710275667097411e-08	61.75
5.188042013137648e-11	62.65
1.374963559450789e-10	63.55
1.6867248510511773e-10	64.45
1.4254891600499698e-08	65.35
6.743283156581178e-11	66.25
