norm	energy
0.00014871518143401376	0.9865
0.00017847642368975594	0.9955
0.0002220411005777842	1.045
0.0003351553372947149	1.135
0.00034298942089896995	1.225
0.0002431020964645755	1.315
0.00033592771173457104	1.405
0.0002924540646912401	1.495
0.00023402945527640833	1.585
0.00022678016946233004	1.675
0.00024561231339410795	1.765
0.00017925983205018144	1.855
0.0001654426050171837	1.945
0.00021073960743460356	2.035
0.00021157266843759126	2.125
0.0002477777203058475	2.215
0.00033198308513102007	2.305
0.0002773100087097752	2.395
0.00013545516738976935	2.485
0.00011817880625827304	2.575
0.0001064745750143103	2.665
8.882857754373999e-05	2.755
7.017849330135672e-05	2.845
5.782050226365859e-05	2.935
6.572354787147224e-05	3.025
5.324694218765334e-05	3.115
3.706293919252501e-05	3.205
3.153218650712663e-05	3.295
2.5131409184833163e-05	3.385
2.2049911017821425e-05	3.475
2.433282918362477e-05	3.565
2.2973450169477977e-05	3.655
2.3331776739968376e-05	3.745
3.173907251780238e-05	3.835
2.995985282599093e-05	3.925
2.870198588108237e-05	4.015
3.649745076334463e-05	4.105
2.790478511994515e-05	4.195
2.300627608317186e-05	4.285
1.810197423809965e-05	4.375
2.255029931564251e-05	4.465
2.2046049145622148e-05	4.555
2.510051420723892e-05	4.645
2.6762498493000776e-05	4.735
2.0897969710378853e-05	4.825
2.4822735256904945e-05	4.915
2.5608902097472794e-05	5.005
1.6044975595954226e-05	5.095
1.6891277303625163e-05	5.185
1.5643616735243274e-05	5.275
1.8183625250313013e-05	5.365
1.8302791592462246e-05	5.455
1.3680682265951759e-05	5.545
1.2079384543321452e-05	5.635
1.3351595584970199e-05	5.725
1.4747938233024394e-05	5.815
1.2001043707278903e-05	5.905
1.3229946610692856e-05	5.995
1.6487435810786097e-05	6.085
1.528501431673864e-05	6.175
1.1393902227949136e-05	6.265
1.268018151832383e-05	6.355
1.205510991806883e-05	6.445
1.683114243652208e-05	6.535
1.0221824015467452e-05	6.625
1.0049694854585228e-05	6.715
9.001196552480528e-06	6.805
1.242805643331365e-05	6.895
9.990663379539082e-06	6.985
6.932888141751497e-06	7.075
7.744432999628905e-06	7.165
5.539028125825412e-06	7.255
6.271404603617566e-06	7.345
7.39962298183599e-06	7.435
7.466929897309167e-06	7.525
7.267215935003509e-06	7.615
5.118084056103819e-06	7.705
5.710053894650698e-06	7.795
4.865131427050936e-06	7.885
8.315990085122445e-06	7.975
7.2277696689679996e-06	8.065
6.045760927973882e-06	8.155
4.491357367763414e-06	8.245
6.208235408357904e-06	8.335
5.43006816020285e-06	8.425
6.562424258634787e-06	8.515
5.179046467249607e-06	8.605
5.527166661213335e-06	8.695
4.552043930894967e-06	8.785
5.724949687419353e-06	8.875
6.959645399132227e-06	8.965
3.482581179708457e-06	9.055
5.2460775347085495e-06	9.145
4.873958563506434e-06	9.235
4.866510667122107e-06	9.325
5.4237236558754604e-06	9.415
4.44970431761403e-06	9.505
5.024019883249911e-06	9.595
5.766326889554501e-06	9.685
4.22819836218386e-06	9.775
4.06903405797065e-06	9.865
2.9846755140154858e-06	9.955
4.092481139180568e-06	10.45
3.0026056349407175e-06	11.35
2.6801117214993586e-06	12.25
2.488645614819308e-06	13.15
2.5133891816961277e-06	14.05
2.6692433097385256e-06	14.95
2.249816404095222e-06	15.85
2.049192143342591e-06	16.75
2.636831168065992e-06	17.65
2.3398256111398852e-06	18.55
2.139504783202912e-06	19.45
1.8784973921343862e-06	20.35
1.500364934221962e-06	21.25
1.622096662903573e-06	22.15
1.6369924556722274e-06	23.05
1.4873173231486782e-06	23.95
1.4694147870248698e-06	24.85
1.5847192569748212e-06	25.75
1.7875503018413263e-06	26.65
1.4402576519203009e-06	27.55
1.3786056207389275e-06	28.45
2.0055254026892965e-06	29.35
1.8018116441772414e-06	30.25
1.5321977950646041e-06	31.15
1.5187088271685453e-06	32.05
1.4724215303800241e-06	32.95
1.7816471543367117e-06	33.85
1.6340684667213433e-06	34.75
1.2660044613284724e-06	35.65
1.254198166319243e-06	36.55
1.2210136502068529e-06	37.45
1.1362731402340655e-06	38.35
9.579373990315691e-07	39.25
1.0211065942912314e-06	40.15
1.4100522943616414e-06	41.05
1.9509074958708985e-06	41.95
2.0482266752927715e-06	42.85
1.5219914185379337e-06	43.75
1.4481469051274026e-06	44.65
1.4111556864185786e-06	45.55
1.2704180295562218e-06	46.45
1.3661097056941122e-06	47.35
1.0563875553118026e-06	48.25
8.826308911455961e-07	49.15
8.240683577236472e-07	50.05
9.943217521090776e-07	50.95
5.192838867961323e-07	51.85
1.0224030799581327e-06	52.75
8.779966445064593e-07	53.65
8.337230382218488e-07	54.55
9.781846432763692e-07	55.45
8.013936509535849e-07	56.35
3.324796115566419e-07	57.25
5.338210771462817e-07	58.15
3.685605318184927e-07	59.05
4.5705257478486676e-07	59.95
5.001952042111165e-07	60.85
4.34405452816228e-07	61.75
7.057019748156947e-07	62.65
8.269371770716842e-07	63.55
6.644351118862385e-07	64.45
3.562025407807945e-07	65.35
2.977503465645393e-07	66.25
3.8864226725475213e-07	67.15
9.544892988536399e-07	68.05
1.1102882572931914e-06	68.95
3.281763825345863e-07	69.85
3.5341647583702776e-07	70.75
6.785861150164598e-07	71.65
5.348968844017956e-07	72.55
5.874459311134361e-07	73.45
3.5562325995090245e-07	74.35
6.259818987019725e-07	75.25
8.178617774033746e-07	76.15
6.182305695019877e-07	77.05
7.928975321151675e-08	77.95
1.205952348629658e-07	78.85
1.8373408684106233e-07	79.75
1.989719311473669e-07	80.65
1.221537761433898e-07	81.55
8.266889138588734e-08	82.45
9.222702507910697e-08	83.35
1.084496467962281e-07	84.25
6.170444230407801e-08	85.15
5.0794653341110125e-08	86.05
7.206529371871956e-08	86.95
2.7675831268130657e-07	87.85
3.251420543780086e-07	88.75
1.890027839129381e-08	89.65
9.722263261689076e-08	90.55
7.482653234120524e-08	91.45
5.492409811419809e-08	92.35
4.841132649812548e-08	93.25
1.1687680363108699e-07	94.15
1.597711698445258e-07	95.05
6.88599397933166e-08	95.95
8.25144164979161e-08	96.85
1.9096682177428657e-08	97.75
3.981314389444131e-08	98.65
2.580530588360764e-08	99.55
1.1664233281898781e-07	104.75
3.9824177815010695e-08	114.25
4.745965084901703e-08	123.75
2.8064776968201065e-08	133.25
1.6871967942628758e-08	142.75
1.624579295031682e-08	152.25
1.7528210368492238e-08	161.75
8.72314175413232e-09	171.25
6.960197095160696e-09	180.75
1.1863671396190205e-08	190.25
3.8982841371595976e-09	199.75
1.4236240166619701e-09	209.25
1.9015858709257994e-09	218.75
4.867889907193279e-09	228.25
3.208664101573764e-09	237.75
1.683969372496334e-09	247.25
8.062485760041091e-10	256.75
